id,rIFG2pSMA,rIFG2SMA,rIFG2lPoCG,rIFG2PreCG,pSMA2SMA,pSMA2lPoCG,pSMA2PreCG,SMA2lPoCG,SMA2PreCG,lPoCG2PreCG,contrast
CC320687,0.073189224655376,0.183008721629534,-0.033610655980556,0.342875029609663,0.333310642079943,0.10155771659193,0.200542341951504,0.381506476673206,0.672570300934956,-0.0148216683090774,SS
CC320759,0.25394623103207,0.325241648524565,0.0849685046210455,0.229345779187037,0.394014363902554,0.228840725182742,0.319506833951432,0.0347003691051334,0.287921239095541,-0.159830599537961,SS
CC320904,0.45484556050311,0.51255684704049,0.319911933388299,0.728604647320508,0.583325068387481,0.340713530258205,0.650313960542511,0.19263992319148,0.447481578537957,0.30830048794593,SS
CC321025,0.591248369560767,-0.177662678481041,-0.382054458329823,0.0425705194493031,-0.143051071745043,0.0653428153378854,0.281588102199015,0.144545157540366,0.186261387637815,0.224796804670994,SS
CC321069,0.0636496440759815,-0.221669820750888,-0.235862739461564,0.291728766813068,0.28309967883236,0.36340781991627,0.365465343261088,0.419943586475503,0.0262619361039822,-0.0317092419989227,SS
CC321203,-0.116517422013271,0.00679637762321993,-0.0696524415441416,-0.0199292837182053,0.472188525845523,0.573819936522309,0.240504400883806,0.327121695582187,0.434632111230877,0.385372194131635,SS
CC321281,0.078372956703102,-0.204503798733847,0.0635114131594185,0.185078745351664,0.270311841292496,0.250427568622832,-0.0811437767719442,0.473668173220539,0.513058800175994,0.161441210168311,SS
CC321431,0.163178956419082,-0.211180744457548,0.0395741596270081,0.146234404265206,-0.165880830608405,0.148541256841231,0.358736894044815,0.408646636960021,0.068974514104762,0.0686800769228645,SS
CC321557,-0.0673903577612832,-0.290936349483805,-0.0911110349890891,0.320358846102768,0.203734298762991,0.140123948508717,-0.189335220728804,0.144614006517736,-0.138882050558018,-0.0543500901214218,SS
CC321595,0.343716915486354,-0.0677552912570956,0.0266994493099283,0.488363093517794,0.378857850215149,0.321078683721897,0.452078519618107,0.460574076436513,0.340653693180758,0.182157242440021,SS
CC321976,0.161664327368021,0.342770908249798,-0.00680640699571503,0.273474775910145,0.0905459501030482,-0.112580093866205,0.346439236029266,0.193944759088416,0.0335553733041458,-0.0960530446243605,SS
CC410084,0.40488528311683,0.467966692986906,-0.252165024167154,0.101562077188667,0.128968427680739,-0.319867746008031,-0.052470672927773,-0.0195177887394566,0.208730718955325,0.189308572637633,SS
CC410086,-0.149762708438341,0.105509628512527,-0.181699282880486,0.208055068716464,0.381919182928826,0.128338854414065,0.202739937353729,0.0670080787806725,0.702854354567001,-0.149449811396923,SS
CC410179,0.22279330427464,0.450384912296529,-0.0723553332060362,0.369516822140513,0.298606009280222,0.198015812202083,0.420849040162404,0.0846767806993399,0.507850406531166,-0.2183187021585,SS
CC410284,0.0491174224880916,0.263721719894937,-0.242047809873331,0.0304470430478594,-0.414129602846055,0.35099949964575,-0.231937088023539,0.0621639887676842,0.352866174206712,-0.119550120141708,SS
CC410390,0.159384849649289,0.171904801196276,-0.0256345915867519,0.340556742579972,0.316376555358236,-0.345254510346897,0.0970264267182096,0.128272137283989,0.346868657905711,-0.0502270005533597,SS
CC412021,0.340545550381681,0.261974525684569,-0.214803092166978,0.480944410289128,0.307689907500599,-0.0555849142151917,0.642457667205749,0.397895876411386,0.613434165188223,0.0936263240891428,SS
CC420004,-0.153220467846486,0.273958511441503,-0.275940935620295,0.0701897639642902,0.324337406114535,0.339327296555511,0.166923497739297,0.0504165896092697,-0.0272963181010745,0.306130218949923,SS
CC420089,0.295827533941553,-0.122372443703121,0.00143139010445906,0.67667904898486,-0.0278672655671729,-0.0641492231088177,0.384215957681281,0.557041620006263,0.210719926284597,0.18915876191418,SS
CC420100,-0.0344812733446363,0.165032597640907,0.0621014384300456,0.22433327323785,0.505043538862631,0.338305463386807,0.166069789800341,0.718483023978873,0.442541700749979,0.193716651427996,SS
CC420157,-0.411417505479938,-0.113716610729093,0.265947465371653,0.310802210745024,-0.184336377982727,0.0324544679812768,-0.283589858356674,0.309772528502193,-0.200999090234167,-0.0966180810593266,SS
CC420162,-0.120654610844116,-0.149476459488094,-0.0464147246304964,-0.194457129205014,0.138710776008404,-0.088975020903005,0.419491489496025,0.328211408706765,0.38078038886542,0.16244991309573,SS
CC420198,0.190672954905567,0.490042795380888,0.131984943150174,0.414470601510889,0.0789703584560716,0.309152790803715,0.106469105147893,0.00239755298815463,0.395352098079317,-0.0362482840446201,SS
CC420261,-0.146492406238812,0.0808524889099123,-0.26340843524492,0.215167638054191,0.0308490900670112,0.316522635348925,-0.334525552781947,0.0138466388786832,0.184849281061148,-0.414333921028721,SS
CC420286,0.282935623492899,0.498687726863073,-0.0757848940886152,0.679269388799865,0.591085283242803,0.48970993649663,0.608296994623433,0.537270674400686,0.579163847823507,0.319934027078434,SS
CC420383,-0.323386166161895,0.247375877673052,-0.233071715294507,0.36151871250765,0.244711310811368,0.0220785249477249,0.100648871329789,0.108195562298222,0.433221991148279,-0.0250931992763154,SS
CC420435,0.168443601761817,0.324085945036035,0.388176348539978,-0.337721094972973,-0.2346007343148,0.508093776280166,-0.13874885855324,0.302941605262601,0.320265626234745,0.150569467285762,SS
CC420454,0.475953271263953,0.103648138216575,0.359200764635483,0.305233244201121,0.108764668623476,-0.00258777190803773,0.0471705129471689,0.308863440984677,0.342668434226479,0.347231701809604,SS
CC420623,0.0114423027400488,0.14060443781806,0.0529748063616455,0.130816254773582,-0.168718464709473,0.161698340022569,-0.270753569741955,0.466749165926859,0.5492362002981,0.288380652187321,SS
CC510226,0.323332337017731,0.454858206233647,0.139791283428759,0.477885887737794,0.486197911884647,0.427583981822707,0.722287160121161,0.434681143718631,0.599372209732881,0.271965185770869,SS
CC510259,-0.0430411731904505,0.147743994404482,0.217145846989471,-0.526134970062323,0.124017309243394,0.224070523058908,0.0749124840347652,0.0933590679602393,-0.224285306673743,-0.326413922280697,SS
CC510329,0.0781866138692074,0.185617618206208,-0.277498686127978,0.354264666031344,0.188221039811425,0.04328963030231,0.0499886212650702,0.510132064548266,0.0176047949509329,-0.166098133679132,SS
CC510355,0.103996356091562,0.630084764670949,0.203251047742381,0.538979301555468,0.127013523712465,0.39917285294028,0.256562201465674,0.271576753503752,0.499881270641066,0.0559694703963206,SS
CC510480,-0.132514852555869,0.282342969945265,-0.177151083581641,0.224971373893698,0.201180878667026,0.553842540886772,-0.0489523496760585,0.251506331804492,0.253566568409502,-0.0635638372224123,SS
CC510629,0.121738752095085,-0.0557452388218889,-0.133983210830443,0.419003829427603,0.10748837040963,0.0599694942342494,0.318650897263033,0.219353181057742,0.0799082259120515,-0.0298394181180953,SS
CC510639,0.0173355523279603,0.282795599886566,-0.169590002643975,0.0967917781626839,0.0480316823516524,0.368221337301024,0.343808100409232,0.208582167959818,0.0705751922647665,-0.00991187863858487,SS
CC510648,-0.0509537666761938,0.0430709221504118,0.157113899319732,0.332104646375712,0.403599633845537,0.352373814384029,0.530888068956733,0.187381964097075,0.41563110165583,0.31828615757152,SS
CC512003,0.015002293916139,0.00241562523907577,0.195038106043608,0.340524280359819,0.0933473912511991,0.0277567002143524,0.355674640760717,0.255988153130785,0.12920273707874,0.307757206043574,SS
CC520002,0.428495394991816,-0.00676265567512043,0.027574621075045,0.259134662834057,-0.0729357770828063,-0.0258703060659244,-0.0584998762317293,0.385373986821405,0.0703793045691253,0.125756169868887,SS
CC520055,0.113711426464084,0.286911131086951,0.226463182488502,0.118591273370315,0.0500947291190039,-0.238565873378833,0.0623906428958587,0.255438863295147,0.228392358936028,-0.373884056674773,SS
CC520065,0.224561090191821,-0.298416371773237,-0.464904681958181,0.578649442761766,-0.132524591221915,-0.0978414222483557,0.198072984470413,0.778276350104947,-0.223150146440951,-0.544283434524211,SS
CC520097,-0.0462284302476766,0.1644142650236,-0.0894778461578564,0.142991622276196,-0.19544325393155,-0.349060729885403,0.072083280420722,-0.0664199311830003,0.572831340790955,0.11154348311967,SS
CC520127,-0.115927675530129,0.178676614124545,0.18244610774831,0.2078499753166,0.37081647377244,0.188081646069065,0.304410835656522,0.505777814902068,0.205178043891538,0.137808665445667,SS
CC520239,-0.0482047495910366,0.32488456410288,-0.0627071737678904,0.0811747854598518,0.300870709421123,0.371286449198539,-0.268758984343374,0.19370870545172,0.399639533693289,0.0235015814673088,SS
CC520253,-0.0550178428350817,0.339437425848658,-0.0300285711143316,0.121650183530249,0.00217705214648679,0.3897544484991,0.0705595425675882,0.13526619529262,0.325192761390036,-0.0770617252642849,SS
CC520390,0.286994563837852,0.226950454948325,-0.349422804767799,0.423789438993241,0.249623329231304,0.0198945442975338,0.102773450962207,0.152852481932958,0.288614380172425,-0.286680407068489,SS
CC520745,0.0300087546247157,0.108516453766991,0.228256162964609,0.392487961240303,0.194471761429621,0.200233224093925,0.371568725160648,0.194432322254688,0.269733819969469,0.32440451085321,SS
CC610028,0.469230781529888,0.0361610721098801,0.435113278855268,0.354323340282994,0.247180232232785,0.664834408519211,0.0909552163323534,0.16152033077355,0.507644828620554,0.173286771204383,SS
CC610061,0.0827864135627737,0.247338473443263,-0.223759176451886,0.419778998174218,0.140554097151285,0.20481325574895,0.111866215729283,0.0829891328599696,0.264884545691471,0.0340728307836036,SS
CC610288,0.54132244398656,0.197138024078924,-0.23739757261084,0.469010135334996,0.282079832157725,-0.248222705559378,0.444278041919579,0.0790875131550725,0.327450096967559,-0.0943800774606714,SS
CC610308,-0.00905443996686528,0.348065835514318,0.113037568914992,-0.0185909196774689,0.209415526447334,0.219517236397203,0.155603630865408,-0.236984430295546,0.626020252452387,-0.381013147829026,SS
CC610392,0.352329627003761,0.0698226017190344,-0.0239774194734657,-0.107282598694718,0.355341830327534,-0.0196139156719701,0.226843571877194,0.113864774116002,0.188124137661713,0.473577230553035,SS
CC620005,0.33844868476408,0.602754530817476,0.274875060424547,-0.0279867943688417,0.429803283306468,0.474853286511507,0.455929798656229,0.564568058425407,0.382125439154486,0.200533184698356,SS
CC620106,-0.160708242307895,0.32702014212929,-0.285211079772418,0.385227422319966,0.0307355691986246,0.243963274666672,-0.154984668384128,-0.00575598769284557,0.498947521526449,0.0673683609732988,SS
CC620118,0.148896306317773,0.37103111203405,0.197620402980187,0.258094272903683,-0.245720498249535,-0.19566317336032,-0.199260374961899,0.251719322729557,0.398723033161321,0.0595232598348293,SS
CC620129,0.275290916000032,0.538747899221958,-0.338039806143373,0.158391457261525,0.527864624983593,0.0195627997879975,0.270999216691473,-0.0840953678010727,0.239620604827365,-0.349408996211465,SS
CC620152,-0.370650819547509,0.165456496094819,0.217320173956801,0.233361307368919,0.23743289344441,0.031396102702131,-0.101991402162963,0.556525179999377,0.367289283974027,0.368142216695785,SS
CC620262,-0.0246656669917895,0.127122926239489,0.13484990365746,-0.169531231490175,0.207554278406756,0.476173820556696,0.00543117168701361,-0.177786034917624,0.362269752618987,-0.123415886051212,SS
CC620496,0.265789902476223,0.606971567019683,0.053375593652851,0.213356633778239,0.409062153377982,0.214055298277656,0.144579218645989,0.267976354131232,0.343887753976295,0.00102813180843588,SS
CC620619,-0.0197101879577082,-0.0674295546808414,-0.326865340945126,-0.17503914967976,-0.0502477860644728,-0.238819999266451,0.25700979249519,0.503274202511054,-0.231585478573312,-0.259570480252384,SS
CC620685,-0.0964298970845874,0.137711666393806,0.0302953427324865,0.0912197107499902,0.442514519696985,0.490865494631936,-0.0560722351260893,0.675402169358116,0.201905125333967,0.000660775758880706,SS
CC620885,-0.047337911410795,-0.19352730462746,-0.525251561614481,-0.363643970455116,0.371855555523793,0.0903592681116295,0.271435470169473,0.188497307840251,0.248136171939686,0.357535549643771,SS
CC621128,-0.215873037253014,0.567132767621813,0.0340079547943719,0.461912101319725,-0.135327243646938,0.338261518261913,0.0456076750766266,0.258833490952755,0.555198250412307,0.118824856002194,SS
CC710350,-0.272755228997464,0.310339793686602,0.0828472196617175,-0.288329439401199,-0.112837659780138,0.0266297282132111,0.284920809382958,0.304059226206295,-0.0451120205808538,-0.244589165651657,SS
CC710446,-0.356897933498671,0.353191038663619,-0.0322516033308564,0.195187916767061,-0.125580437820386,0.0229810715701351,0.287452862554911,0.267475370017225,0.0904329137454101,-0.24123436477758,SS
CC710486,-0.300958648121985,0.275564228513293,-0.417081193875183,0.0518432799594678,-0.290602182420526,0.564318050879152,0.138694884055851,-0.173494771668738,0.0873739066833267,0.216042664466083,SS
CC710494,0.259078120429701,0.424344155349263,0.494608873126355,0.463195134232976,0.355800662006416,0.223870710826204,-0.00908777430636593,0.553048718476338,0.366357472902404,0.141491673900816,SS
CC710982,-0.0310608697152051,0.237065585845929,-0.231453788551854,0.28753556853969,0.252044380990763,-0.0821738466233743,0.270158299836279,0.345602970477258,0.403033337682625,-0.214900333474213,SS
CC711035,0.484755281130821,0.371424001800054,0.451780981567418,0.4932179396694,0.174785120694292,0.567485152289238,0.0527386558227993,0.178904431078516,0.360048852249755,-0.0532625572952129,SS
CC720290,0.453023460931016,0.212687621336632,0.526972010831528,8.2996691227647e-05,-0.00411635486865713,0.286479141303538,0.0127225739420332,0.145929114042541,0.449271942656021,0.0560369627435944,SS
CC720329,0.109452383179977,-0.0407221109435619,-0.0644154617651492,0.248329007217611,0.364703643913283,0.232846950758252,0.454452186226358,0.251086309436569,0.376686273040121,-0.083232260353595,SS
CC720358,0.308299906533032,-0.111310966411438,-0.0512249473421606,0.395764029117739,-0.031120949048026,-0.121807213463856,0.152104881847936,0.191831420105365,0.208588999561372,0.0688900638812887,SS
CC721292,0.262634090166578,0.317158216548881,0.218630145667672,0.131006473693465,0.0933562577978977,0.238129522998684,0.226877293825293,0.440882832849073,0.37362997923823,0.389698535958716,SS
CC721377,-0.105892295101737,0.308186482566795,0.214225022392876,0.141254021378649,-0.112237157158377,-0.0372217145895441,0.297207081395916,0.414623852260657,0.131763909346682,-0.166519851834675,SS
CC721418,0.0522836517788303,0.0486159054122612,0.104778356439732,0.162488964662063,0.172482870970379,0.393316765326783,0.0256171491998039,0.559687290948753,0.59983879358374,0.467764748906907,SS
CC721519,-0.356822252919747,-0.0598440544014483,-0.213157742115956,-0.274898898353376,0.153269887942839,0.282225524539815,0.387369008279659,0.408812727244626,0.633447899129901,0.473884652622993,SS
CC721707,0.123950204504719,0.0478464538924794,0.149609360786423,-0.318960354278135,0.159226366183437,0.177654151091867,0.260892661634118,-0.042304813754795,0.174509676333738,-0.0975442233551914,SS
CC722891,-0.225008681221337,0.165554415717102,0.104094614871369,-0.0799661733975788,-0.0962452984893876,-0.208479693936498,0.00305861945348447,0.0895583718442664,0.117239439930769,-0.150325128515265,SS
CC723197,-0.0125600205858927,0.244092735938687,0.316594730548311,0.436804560525252,0.126354782898728,0.167282374850753,-0.00560816346346113,0.224866477316636,0.362039852268797,0.277163695396426,SS
CC110174,0.246521733674422,0.376026999264561,0.0964184141798466,0.307705169589179,-0.334869070902673,0.00967950728357741,0.37154290073775,0.138288282635663,-0.121494607128888,0.18009899232908,SSe
CC110187,0.525866551107623,0.207929241275064,-0.0130745710008592,0.442957943934064,0.0861211072407854,-0.155094313166526,0.42233188530836,0.451959620680411,0.48567168476064,0.15737989572069,SSe
CC110411,0.0850229636291832,-0.150615641160099,0.0878869551149727,0.31166430071993,0.499945322962025,0.0351179689193138,0.432764467648418,0.0598264666612757,0.0770995655537471,-0.00132392562042934,SSe
CC112141,-0.0277735611884022,-0.298053279418269,-0.430729086444809,-0.0415029969170097,-0.237670013004753,0.164071958179745,-0.0216610220356942,0.423356431737256,0.0887582023430262,-0.0618294825468811,SSe
CC120065,-0.0832934056100628,0.0258994736129874,-0.181121697617133,0.110590256672961,-0.0981924987367594,0.0304423917446733,0.26458807356443,0.471769472499097,0.463243827563206,0.610080672493167,SSe
CC120120,-0.0338603243692869,0.371317554788597,0.203298142187141,0.3909202298112,0.132872227684004,0.0943573054554893,0.226523988587446,0.20514533941601,0.322249552396858,0.256855185115326,SSe
CC120182,-0.108677698944111,0.0712082540088298,0.220701719824198,0.149581356065156,-0.103966461778376,-0.187438070441758,0.20947904580647,0.125654180356316,-0.0900061566780819,0.0719066762528733,SSe
CC121397,0.162633300414058,0.35718180834625,0.216275374978615,0.0969833052615881,0.438207219142322,0.38052035194667,0.268946393100916,0.193317172315812,0.436956599998149,0.0701480475888395,SSe
CC122620,0.178816540828728,0.418767485084458,0.258987080860047,0.301417528251943,0.173202902393808,0.00636986281126606,0.23488940581879,0.45445150791131,0.411694597177037,-0.0268542020430171,SSe
CC210051,-0.0639758167119095,0.315619216607168,0.181252515519243,0.317382738829762,0.0731601055593878,-0.45382876624619,0.0436672579797346,-0.287584116516695,0.159070499075626,0.000252284746773122,SSe
CC210148,0.0227428376350701,0.330919969144418,-0.306603101440513,0.226033276101309,0.384647075345346,-0.0569565156932789,-0.164772609173232,-0.103211303325677,0.11696733869438,0.109866591418917,SSe
CC220203,-0.210768232006228,-0.236353548849851,-0.198326868102656,0.344908182063829,0.243823638668939,0.047840203703823,0.118643116020411,0.138260035659022,0.177629247239391,-0.35733966194813,SSe
CC220232,0.617403664848992,0.168289091284102,0.144245875250983,0.321641346054195,0.0933634285569763,0.345010898342523,0.454343704269756,-0.0527026566741816,0.203031564373285,0.100851784431284,SSe
CC220419,0.198084806532678,-0.00762261380273252,0.0575361843528513,-0.110469032083672,0.360698048201746,0.189571613523024,0.468380077557574,0.11324789503094,0.500693795166395,0.20041447956496,SSe
CC220519,-0.0737635636967143,0.557969022030074,0.0516043677093548,0.0268685920122492,0.0445649594946592,0.161392080778407,0.311683002834824,-0.000629815522047977,0.50408609717241,-0.0637231928076124,SSe
CC220535,0.0109017340978848,-0.0680926076402403,-0.0628628955224763,0.114577828584652,0.0443636452786341,0.16000550791819,0.0317183508009956,0.233588446007842,0.480941987735386,0.143256843459955,SSe
CC220635,0.263256541125248,0.305323411651427,-0.0489181432172105,0.121179578240177,0.515242054060062,0.221534739154191,-0.0537857804525786,0.0143594450549549,0.0486483676324145,0.248637543662292,SSe
CC220697,0.182968943297077,0.406595363803859,0.250877097695342,0.498817527292612,0.18718084368535,0.040792558806402,0.0786903112434062,0.47663885397316,0.398487754741822,0.00524245475045104,SSe
CC220713,0.383906888274777,0.552590225954979,0.184230367030943,0.549328548046775,0.429960846201898,0.44068592768086,0.386076042896062,0.498179911147512,0.417508387002185,0.195569226726175,SSe
CC220843,0.119430349084665,-0.00553873307319305,-0.188075928842232,0.338823744534537,0.379405492714242,0.210791294717859,0.464248169893888,0.0980322710322119,0.483743380432462,0.246035333333947,SSe
CC220901,0.493963456358203,0.487537002691506,0.360206221340886,0.0947237409346222,0.249663785878808,0.435964418887256,0.12000396135988,0.212425113413065,0.175510433284881,0.12355237272908,SSe
CC221040,-0.0796071509328988,0.0470840762296265,-0.303236381602022,0.738839839981604,0.11860139964496,-0.0316024073788661,0.0567186209157379,0.0623711171126919,0.270731621405045,-0.121589813490979,SSe
CC221107,-0.207464159407525,-0.213485852794878,-0.490084850913862,-0.108750956969292,0.346728585848303,-0.119274530427929,0.227378810901124,-0.0138093315510444,0.167832343001438,-0.0476203327261283,SSe
CC221220,0.040304656482606,-0.130432183103201,0.0201743977058997,0.453141003238615,0.29120980735029,0.402039266979812,0.27241771881002,0.185219544175195,0.391182786185843,0.148546683361615,SSe
CC221336,0.0835619214669125,-0.155383517632339,-0.0149077174180209,0.069684176998172,-0.0673776151285962,-0.269793463242616,0.282429164407433,0.0311433334446093,-0.188555061521479,0.0627665263345885,SSe
CC221511,0.336599501041141,0.594517266679125,0.0716711071269254,0.638948840364707,0.430830688348781,0.279275968455831,0.443811845677319,0.315494600442639,0.711971780931178,0.176316804523702,SSe
CC221585,0.288453764859278,0.515012638220621,0.0193887150760413,0.470503203657746,0.307530891072923,0.119690289101265,0.419524242422627,0.237794096207458,0.416129081803196,0.413661953071549,SSe
CC221954,0.225022732033045,0.567763697518583,0.167099811200697,0.560897598798646,0.0660953089814678,0.36080226646376,0.228002570038815,0.223619346649853,0.601398579036567,0.136196116772323,SSe
CC222185,-0.109816105398918,0.199852543998784,-0.14078385214825,0.154779284277815,0.013737333253809,0.152873655052669,-0.204829389956877,0.303499277134189,0.262733754027556,-0.246084511174925,SSe
CC222304,-0.0638853101040792,0.120245974478784,0.224500526348252,0.354894723808766,-0.0359707562878473,0.275526339772756,-0.303206874897435,0.460128423449991,0.388850932855192,0.074554188336208,SSe
CC222496,0.591260627682706,0.074054221694773,0.000203785220842664,0.268148210093745,0.407833579472869,-0.0635361716586697,0.466689861811236,-0.069792901210148,0.324377378251291,0.0803178797499556,SSe
CC310463,0.0560278539415216,0.0353954482250118,0.0655745568289198,0.28910916254885,0.272044984691156,0.456239885535305,0.170925895679894,0.353491871387397,0.100230350945186,0.0613966206441212,SSe
CC320022,0.0489162051742163,-0.227730129644902,-0.0402321252235472,-0.0181228822943638,0.326575361262116,0.288802079636415,0.0976411255049026,0.354623882300323,0.118243297750702,0.0285578871881646,SSe
CC320202,0.0556304582255559,0.254536898085635,-0.0232390735437412,0.248126627077939,0.318747847863819,0.278577013249964,0.32120523792942,0.357802079006551,0.410409820025091,0.228243274978697,SSe
CC320206,0.0391230801201025,0.213630721508697,0.0767567741991437,0.0450329968777643,0.398060706968045,0.23624506689325,-0.195693067673506,0.145947719255286,-0.201618682579421,-0.0620279866005645,SSe
CC320379,0.219046582656056,0.0952587377031778,-0.176947685969397,0.296287431544082,-0.0409322432552107,0.452420584206587,0.273290661825694,0.0285625384913508,-0.0669960144630335,-0.230331807011423,SSe
CC320429,-0.1997802549951,0.284686015474207,-0.181928989426377,0.317143729677499,0.176958732814464,0.322905046988579,0.14008615667033,0.0752386082196183,0.250770069270986,0.271513767106439,SSe
CC320478,0.17017219075944,-0.33411866065531,-0.411277239618231,0.363098702058691,0.12973288873981,0.047939189249753,0.194530290328046,0.51872210096264,-0.179580275121676,-0.224319658485816,SSe
CC320576,0.2736995404464,0.270507147575239,-0.462454317298434,0.109512462512798,0.247682863683337,-0.130442357828921,0.0855419230919616,-0.235292179604065,0.181550828787129,-0.127246088871772,SSe
CC320608,-0.453847080752486,0.286110331721737,0.24395576475007,-0.0837075653979284,-0.0853137669804665,-0.0475011430819835,0.352836473697825,0.176714539397192,0.262472166674411,0.0603384491692748,SSe
CC320687,0.556548727221757,0.308723514280494,0.0202474134757071,0.485917816220906,0.127660733170386,0.250222184516519,0.225026220510435,0.201930513697192,0.551227539474665,0.0362614627369809,SSe
CC320759,-0.279154017100419,0.124309905284447,0.219325951553673,0.260734081266116,0.247258335365452,-0.0430063368676293,0.293423246253993,0.300193702552165,0.468505226683926,0.274865660916025,SSe
CC320904,-0.182427357182341,-0.296124248323968,0.0788723903827136,0.280261899378068,0.203401342976583,0.236546238774552,0.248260594299915,0.447454300582813,0.487657161357147,0.269702520575112,SSe
CC321025,0.139710321682675,-0.0388576166809686,0.28763784875871,0.165311094419177,0.575422988784981,0.534181143161443,0.56397148034071,0.438435569058116,0.63566947781418,0.35864304431282,SSe
CC321069,0.107892500825001,0.0680549611550775,-0.2507989461116,0.337128586778564,0.416801970330791,0.406322051290599,0.168324945079495,0.19232969095918,0.106720711579618,-0.286997470902344,SSe
CC321203,0.0504066571389243,0.349296638168875,0.0260308729279958,0.584129986094057,0.361153730560763,0.332221849525787,0.368212276950026,0.326349240095764,0.301764341045759,-0.00739193823534499,SSe
CC321281,-0.307127051364002,0.0333027978509235,-0.0998457463129822,0.293486959417428,0.142458563550634,0.383205316710868,-0.311133083135213,0.708438922357007,-0.0735521716571193,-0.0968006931604573,SSe
CC321431,-0.297728996374261,-0.158211122360912,-0.500227841179508,-0.0864334228693046,-0.277043924339383,0.146970182287963,0.509101994696836,0.503103509374338,0.0663669257071083,0.153836038752526,SSe
CC321557,-0.0189617157533389,0.523521228378163,-0.0875126221106383,0.108789039514129,-0.0718541552877299,-0.0739848397555798,0.0988991576635283,0.171117374327723,0.201680457699862,0.0400068761765435,SSe
CC321595,-0.00520325783089286,0.0288202497585077,0.0996913811884923,0.109262115809019,0.112104110506824,0.202056583393966,-0.572157192535414,0.470803309615402,0.0765584154986849,-0.0868920607438878,SSe
CC321976,0.297136924239525,0.394063590194607,0.027567595669191,-0.0067360560350247,0.255911551981438,0.325343686488211,0.376721060911868,0.394229971185661,0.00212254468727423,0.192352511415437,SSe
CC410084,0.63432559035091,0.352172693972304,-0.12227234378247,0.0247435763201573,0.155693410707116,-0.0310193955951287,0.0980347904881044,0.0327323348955736,0.659794140104132,0.26856924993424,SSe
CC410086,0.0694976888110528,0.203992252285522,-0.248286273369589,0.344825136921526,0.38782992335476,0.0398243609775625,0.265760977184534,0.322103375504018,0.377675353282224,0.0233063236356407,SSe
CC410179,0.326702787588986,0.0187496453986959,-0.19669673168914,0.0754467540371979,0.261762842938525,0.310867038283181,0.567098125103292,-0.26057835951153,0.385537799905491,0.0334042544016711,SSe
CC410284,0.00303080853651736,0.11584317685558,-0.0321869211459241,0.353058331169589,0.347094149208089,0.36049373001908,0.0892336527405842,0.312371056548848,0.0579645403056497,0.191962770969298,SSe
CC410390,0.346356530044487,0.0711444923943198,-0.150896366687812,0.314483329608253,0.311329600694827,-0.201823969783584,0.19441987032845,0.0549344585352552,0.166774995194865,-0.386947144770891,SSe
CC412021,0.15123271404946,0.267928290664975,0.417437842237195,0.278364991346396,0.46443209017404,0.037955215411783,0.422432760446209,0.583945581303157,0.534440259509771,0.346521409052221,SSe
CC420004,0.219066108439223,0.160738669582905,0.236827787970538,-0.150684877746068,-0.0594122584223351,0.145240042855945,-0.0245133368124435,0.391991240820883,0.184343839448255,-0.316950216084526,SSe
CC420089,-0.194640952583016,0.332205666866786,-0.0319791144858684,0.142814727401898,-0.162275150068725,-0.0884862464598617,0.264744522085139,0.241446677387597,0.0160017426882604,-0.00384507730054061,SSe
CC420100,0.367294080630438,0.237517973531856,0.24179974037007,0.0284263909710065,0.597556602604817,0.445499638869914,0.283091684405009,0.684045841112355,0.0835183154995425,0.051868716773767,SSe
CC420157,0.172221913481206,0.128866244363868,0.137435882875728,0.376628277103519,0.0835031503131126,0.124859534277609,0.142841763101667,0.245007734487335,0.269964543987931,0.25191143124136,SSe
CC420162,-0.0594400693393023,-0.120356346027305,0.170577920060281,-0.0640614782122542,0.273636311793714,-0.229757080361486,0.685481591813551,0.105525762720454,0.454026398180526,-0.138113955668332,SSe
CC420198,0.224568987717023,0.309419756226169,-0.0866146298892646,0.578977020478864,0.102785466828771,0.177658947748277,0.0188569160784262,0.155402462002608,0.446246705993112,0.027460567244835,SSe
CC420261,0.22111224578145,0.335315838263917,-0.205614491173837,0.155781107152604,-0.108515290941195,0.299691652514511,0.0770538761901583,0.131639390084303,-0.110941769221038,-0.35011870755595,SSe
CC420286,-0.151465279208767,0.0483710821310159,-0.460455565107416,0.335406732480346,0.378093631411452,0.23020864437914,0.0992137504925657,0.225438829863905,0.412844874145184,-0.0824176524320477,SSe
CC420383,-0.0946846409172137,0.296057628096042,0.427372977391711,0.0980621168943229,0.0499706459162987,-0.0870089731875143,0.403786267385881,0.489670012810949,0.572980279395061,0.134287628933761,SSe
CC420435,-0.0390535043766098,-0.159588198810458,-0.246601871752234,0.313704720835324,0.201486701851514,0.433849723274109,-0.0816202930931491,0.231902300151792,0.090749008557768,-0.352331904204279,SSe
CC420454,-0.0219721748384169,0.21063654198477,-0.233125980498345,0.073364375290979,0.06804909857502,0.174875481948898,0.485826146787279,0.470063510153431,0.3586247782576,0.257931428841093,SSe
CC420623,0.0135548665059028,0.255279120101348,0.169374637616242,-0.148128599036686,0.24584307946892,0.447303230131413,-0.618294631664512,0.483827636851636,0.167017977335265,-0.207916014131628,SSe
